customer_id,order_id,order_date,product_id,quantity,amount
CUST_0128,ORD_10297,2026-03-16,PROD_002,5,391.85
CUST_0121,ORD_10467,2026-03-16,PROD_043,2,129.64
CUST_0048,ORD_10509,2026-03-16,PROD_031,2,863.88
CUST_0024,ORD_10515,2026-03-16,PROD_047,2,666.56
CUST_0153,ORD_10671,2026-03-16,PROD_011,3,1275.81
CUST_0031,ORD_10777,2026-03-16,PROD_023,2,825.36
CUST_0074,ORD_10887,2026-03-16,PROD_023,4,1650.72
CUST_0169,ORD_11360,2026-03-16,PROD_025,2,228.38
CUST_0133,ORD_11486,2026-03-16,PROD_026,1,443.49
CUST_0089,ORD_10005,2026-03-17,PROD_028,3,1128.12
CUST_0182,ORD_10035,2026-03-17,PROD_009,3,1437.09
CUST_0098,ORD_10221,2026-03-17,PROD_046,2,978.42
CUST_0109,ORD_10491,2026-03-17,PROD_025,2,228.38
CUST_0103,ORD_10610,2026-03-17,PROD_033,4,164.52
CUST_0017,ORD_10684,2026-03-17,PROD_026,2,886.98
CUST_0176,ORD_10934,2026-03-17,PROD_041,4,772.88
CUST_0121,ORD_11306,2026-03-17,PROD_001,4,1493.44
CUST_0094,ORD_10137,2026-03-18,PROD_033,3,123.39
CUST_0098,ORD_10181,2026-03-18,PROD_019,4,1415.56
CUST_0141,ORD_10293,2026-03-18,PROD_028,1,376.04
CUST_0018,ORD_10705,2026-03-18,PROD_037,1,153.82
CUST_0194,ORD_10958,2026-03-18,PROD_013,1,48.61
CUST_0193,ORD_11081,2026-03-18,PROD_031,5,2159.7
CUST_0071,ORD_10032,2026-03-19,PROD_039,3,776.28
CUST_0026,ORD_10104,2026-03-19,PROD_030,1,259.67
CUST_0018,ORD_10302,2026-03-19,PROD_035,5,1716.7
CUST_0021,ORD_10469,2026-03-19,PROD_029,5,1028.55
CUST_0153,ORD_10964,2026-03-19,PROD_022,4,1381.84
CUST_0034,ORD_11295,2026-03-19,PROD_011,1,425.27
CUST_0112,ORD_11300,2026-03-19,PROD_041,5,966.1
CUST_0158,ORD_11420,2026-03-19,PROD_016,2,858.22
CUST_0188,ORD_10010,2026-03-20,PROD_042,3,910.44
CUST_0053,ORD_10624,2026-03-20,PROD_031,3,1295.82
CUST_0089,ORD_10736,2026-03-20,PROD_034,3,1494.3
CUST_0151,ORD_10883,2026-03-20,PROD_027,1,139.79
CUST_0174,ORD_10921,2026-03-20,PROD_040,4,1689.68
CUST_0052,ORD_11178,2026-03-20,PROD_033,4,164.52
CUST_0148,ORD_11191,2026-03-20,PROD_008,5,883.6
CUST_0103,ORD_11210,2026-03-20,PROD_019,5,1769.45
CUST_0192,ORD_11285,2026-03-20,PROD_029,4,822.84
CUST_0121,ORD_10069,2026-03-21,PROD_042,4,1213.92
CUST_0128,ORD_10339,2026-03-21,PROD_025,5,570.95
CUST_0122,ORD_10400,2026-03-21,PROD_030,2,519.34
CUST_0131,ORD_10617,2026-03-21,PROD_036,5,1933.05
CUST_0131,ORD_11214,2026-03-21,PROD_045,2,103.94
CUST_0052,ORD_11219,2026-03-21,PROD_001,1,373.36
CUST_0056,ORD_11376,2026-03-21,PROD_007,1,381.82
CUST_0177,ORD_11491,2026-03-21,PROD_010,4,221.8
CUST_0156,ORD_10401,2026-03-22,PROD_009,3,1437.09
CUST_0069,ORD_10673,2026-03-22,PROD_044,1,127.33
CUST_0104,ORD_10680,2026-03-22,PROD_048,3,805.68
CUST_0189,ORD_11068,2026-03-22,PROD_008,4,706.88
CUST_0049,ORD_10091,2026-03-23,PROD_048,2,537.12
CUST_0136,ORD_10234,2026-03-23,PROD_013,3,145.83
CUST_0156,ORD_10715,2026-03-23,PROD_013,4,194.44
CUST_0059,ORD_10745,2026-03-23,PROD_001,1,373.36
CUST_0129,ORD_11140,2026-03-23,PROD_006,4,920.44
CUST_0173,ORD_11277,2026-03-23,PROD_032,4,1592.48
CUST_0142,ORD_11394,2026-03-23,PROD_036,5,1933.05
CUST_0018,ORD_10006,2026-03-24,PROD_042,3,910.44
CUST_0088,ORD_10093,2026-03-24,PROD_018,1,191.39
CUST_0013,ORD_11014,2026-03-24,PROD_015,5,1670.1
CUST_0018,ORD_11077,2026-03-24,PROD_011,4,1701.08
CUST_0001,ORD_11357,2026-03-24,PROD_025,2,228.38
CUST_0103,ORD_11383,2026-03-24,PROD_022,2,690.92
CUST_0148,ORD_11412,2026-03-24,PROD_006,2,460.22
CUST_0122,ORD_10250,2026-03-25,PROD_010,1,55.45
CUST_0102,ORD_10286,2026-03-25,PROD_024,2,282.38
CUST_0024,ORD_10365,2026-03-25,PROD_042,2,606.96
CUST_0106,ORD_10415,2026-03-25,PROD_050,5,1027.55
CUST_0177,ORD_10620,2026-03-25,PROD_010,3,166.35
CUST_0074,ORD_10725,2026-03-25,PROD_050,4,822.04
CUST_0094,ORD_11141,2026-03-25,PROD_001,2,746.72
CUST_0019,ORD_11225,2026-03-25,PROD_019,3,1061.67
CUST_0048,ORD_10320,2026-03-26,PROD_045,4,207.88
CUST_0022,ORD_10556,2026-03-26,PROD_028,3,1128.12
CUST_0027,ORD_10835,2026-03-26,PROD_010,3,166.35
CUST_0028,ORD_10980,2026-03-26,PROD_013,5,243.05
CUST_0106,ORD_10074,2026-03-27,PROD_019,4,1415.56
CUST_0046,ORD_10238,2026-03-27,PROD_030,5,1298.35
CUST_0061,ORD_10349,2026-03-27,PROD_002,3,235.11
CUST_0102,ORD_10443,2026-03-27,PROD_012,3,1102.71
CUST_0069,ORD_10589,2026-03-27,PROD_010,1,55.45
CUST_0168,ORD_10654,2026-03-27,PROD_027,4,559.16
CUST_0081,ORD_11246,2026-03-27,PROD_037,3,461.46
CUST_0166,ORD_10022,2026-03-28,PROD_029,1,205.71
CUST_0163,ORD_10071,2026-03-28,PROD_006,4,920.44
CUST_0169,ORD_10095,2026-03-28,PROD_010,4,221.8
CUST_0074,ORD_10342,2026-03-28,PROD_013,1,48.61
CUST_0177,ORD_10424,2026-03-28,PROD_021,4,946.04
CUST_0066,ORD_10534,2026-03-28,PROD_047,4,1333.12
CUST_0116,ORD_10571,2026-03-28,PROD_015,3,1002.06
CUST_0189,ORD_10600,2026-03-28,PROD_037,2,307.64
CUST_0108,ORD_10765,2026-03-28,PROD_004,2,111.82
CUST_0168,ORD_11371,2026-03-28,PROD_006,4,920.44
CUST_0086,ORD_11448,2026-03-28,PROD_026,2,886.98
CUST_0113,ORD_11479,2026-03-28,PROD_045,3,155.91
CUST_0179,ORD_10083,2026-03-29,PROD_008,1,176.72
CUST_0161,ORD_10109,2026-03-29,PROD_035,1,343.34
CUST_0073,ORD_10215,2026-03-29,PROD_034,3,1494.3
CUST_0124,ORD_10543,2026-03-29,PROD_002,1,78.37
CUST_0124,ORD_11003,2026-03-29,PROD_008,4,706.88
CUST_0057,ORD_11146,2026-03-29,PROD_015,1,334.02
CUST_0081,ORD_11444,2026-03-29,PROD_039,5,1293.8
CUST_0107,ORD_10089,2026-03-30,PROD_031,2,863.88
CUST_0138,ORD_10096,2026-03-30,PROD_023,3,1238.04
CUST_0107,ORD_10374,2026-03-30,PROD_030,2,519.34
CUST_0157,ORD_10421,2026-03-30,PROD_013,2,97.22
CUST_0077,ORD_10591,2026-03-30,PROD_005,3,855.03
CUST_0007,ORD_10621,2026-03-30,PROD_007,3,1145.46
CUST_0158,ORD_10850,2026-03-30,PROD_046,1,489.21
CUST_0177,ORD_10984,2026-03-30,PROD_022,2,690.92
CUST_0107,ORD_11000,2026-03-30,PROD_037,4,615.28
CUST_0189,ORD_11145,2026-03-30,PROD_023,1,412.68
CUST_0011,ORD_11245,2026-03-30,PROD_024,5,705.95
CUST_0141,ORD_11435,2026-03-30,PROD_040,2,844.84
CUST_0121,ORD_10039,2026-03-31,PROD_029,3,617.13
CUST_0016,ORD_10176,2026-03-31,PROD_026,4,1773.96
CUST_0192,ORD_10430,2026-03-31,PROD_014,2,585.8
CUST_0056,ORD_10519,2026-03-31,PROD_014,3,878.7
CUST_0144,ORD_11051,2026-03-31,PROD_038,5,57.95
CUST_0124,ORD_11163,2026-03-31,PROD_031,2,863.88
CUST_0194,ORD_11307,2026-03-31,PROD_020,1,271.73
CUST_0177,ORD_11472,2026-03-31,PROD_009,5,2395.15
CUST_0153,ORD_10408,2026-04-01,PROD_017,5,731.05
CUST_0021,ORD_10861,2026-04-01,PROD_008,3,530.16
CUST_0176,ORD_10871,2026-04-01,PROD_037,2,307.64
CUST_0147,ORD_10889,2026-04-01,PROD_003,2,598.68
CUST_0154,ORD_11025,2026-04-01,PROD_046,3,1467.63
CUST_0046,ORD_11237,2026-04-01,PROD_021,3,709.53
CUST_0127,ORD_10388,2026-04-02,PROD_019,5,1769.45
CUST_0102,ORD_10862,2026-04-02,PROD_032,3,1194.36
CUST_0098,ORD_10524,2026-04-03,PROD_035,3,1030.02
CUST_0128,ORD_10526,2026-04-03,PROD_007,4,1527.28
CUST_0116,ORD_10776,2026-04-03,PROD_021,4,946.04
CUST_0163,ORD_10148,2026-04-04,PROD_045,3,155.91
CUST_0113,ORD_10277,2026-04-04,PROD_050,3,616.53
CUST_0144,ORD_10478,2026-04-04,PROD_044,3,381.99
CUST_0077,ORD_10490,2026-04-04,PROD_044,5,636.65
CUST_0007,ORD_10604,2026-04-04,PROD_046,2,978.42
CUST_0063,ORD_10758,2026-04-04,PROD_024,5,705.95
CUST_0096,ORD_11325,2026-04-04,PROD_045,1,51.97
CUST_0078,ORD_10175,2026-04-05,PROD_042,1,303.48
CUST_0159,ORD_10228,2026-04-05,PROD_045,3,155.91
CUST_0164,ORD_10296,2026-04-05,PROD_005,1,285.01
CUST_0184,ORD_10312,2026-04-05,PROD_003,3,898.02
CUST_0188,ORD_10449,2026-04-05,PROD_042,3,910.44
CUST_0064,ORD_10492,2026-04-05,PROD_023,2,825.36
CUST_0188,ORD_10683,2026-04-05,PROD_041,3,579.66
CUST_0161,ORD_10689,2026-04-05,PROD_002,1,78.37
CUST_0021,ORD_11016,2026-04-05,PROD_029,5,1028.55
CUST_0007,ORD_11095,2026-04-05,PROD_046,3,1467.63
CUST_0092,ORD_11381,2026-04-05,PROD_045,4,207.88
CUST_0032,ORD_10160,2026-04-06,PROD_006,2,460.22
CUST_0107,ORD_10477,2026-04-06,PROD_037,1,153.82
CUST_0046,ORD_11299,2026-04-06,PROD_041,5,966.1
CUST_0164,ORD_11317,2026-04-06,PROD_040,4,1689.68
CUST_0116,ORD_11485,2026-04-06,PROD_003,2,598.68
CUST_0046,ORD_11496,2026-04-06,PROD_038,2,23.18
CUST_0072,ORD_10014,2026-04-07,PROD_016,4,1716.44
CUST_0098,ORD_10047,2026-04-07,PROD_029,3,617.13
CUST_0051,ORD_10634,2026-04-07,PROD_038,4,46.36
CUST_0081,ORD_10651,2026-04-07,PROD_040,1,422.42
CUST_0097,ORD_10679,2026-04-07,PROD_005,1,285.01
CUST_0082,ORD_10773,2026-04-07,PROD_018,2,382.78
CUST_0042,ORD_10845,2026-04-07,PROD_005,1,285.01
CUST_0184,ORD_11026,2026-04-07,PROD_008,1,176.72
CUST_0032,ORD_11035,2026-04-07,PROD_030,5,1298.35
CUST_0166,ORD_11492,2026-04-07,PROD_006,5,1150.55
CUST_0122,ORD_10172,2026-04-08,PROD_050,3,616.53
CUST_0181,ORD_10341,2026-04-08,PROD_014,5,1464.5
CUST_0036,ORD_11143,2026-04-08,PROD_011,2,850.54
CUST_0183,ORD_10344,2026-04-09,PROD_006,3,690.33
CUST_0089,ORD_10429,2026-04-09,PROD_042,3,910.44
CUST_0107,ORD_10655,2026-04-09,PROD_032,2,796.24
CUST_0106,ORD_10708,2026-04-09,PROD_014,1,292.9
CUST_0051,ORD_10791,2026-04-09,PROD_009,1,479.03
CUST_0077,ORD_10896,2026-04-09,PROD_050,3,616.53
CUST_0049,ORD_10898,2026-04-09,PROD_014,4,1171.6
CUST_0052,ORD_11064,2026-04-09,PROD_015,3,1002.06
CUST_0137,ORD_11384,2026-04-09,PROD_023,3,1238.04
CUST_0078,ORD_11466,2026-04-09,PROD_048,3,805.68
CUST_0074,ORD_10061,2026-04-10,PROD_008,4,706.88
CUST_0039,ORD_10241,2026-04-10,PROD_005,4,1140.04
CUST_0182,ORD_10253,2026-04-10,PROD_029,5,1028.55
CUST_0103,ORD_10319,2026-04-10,PROD_025,3,342.57
CUST_0156,ORD_10331,2026-04-10,PROD_003,2,598.68
CUST_0103,ORD_10498,2026-04-10,PROD_015,5,1670.1
CUST_0041,ORD_10690,2026-04-10,PROD_030,1,259.67
CUST_0023,ORD_10229,2026-04-11,PROD_007,2,763.64
CUST_0158,ORD_10328,2026-04-11,PROD_018,1,191.39
CUST_0043,ORD_10590,2026-04-11,PROD_018,4,765.56
CUST_0023,ORD_10732,2026-04-11,PROD_008,4,706.88
CUST_0041,ORD_10827,2026-04-11,PROD_041,4,772.88
CUST_0034,ORD_10954,2026-04-11,PROD_041,4,772.88
CUST_0057,ORD_11128,2026-04-11,PROD_018,3,574.17
CUST_0121,ORD_11207,2026-04-11,PROD_006,1,230.11
CUST_0096,ORD_10115,2026-04-12,PROD_010,2,110.9
CUST_0128,ORD_10220,2026-04-12,PROD_012,2,735.14
CUST_0179,ORD_10547,2026-04-12,PROD_012,1,367.57
CUST_0086,ORD_10596,2026-04-12,PROD_042,5,1517.4
CUST_0001,ORD_11183,2026-04-12,PROD_034,4,1992.4
CUST_0197,ORD_11308,2026-04-12,PROD_019,5,1769.45
CUST_0196,ORD_11386,2026-04-12,PROD_047,3,999.84
CUST_0151,ORD_10048,2026-04-13,PROD_020,5,1358.65
CUST_0081,ORD_10187,2026-04-13,PROD_021,3,709.53
CUST_0161,ORD_10505,2026-04-13,PROD_036,4,1546.44
CUST_0162,ORD_10668,2026-04-13,PROD_011,5,2126.35
CUST_0086,ORD_10739,2026-04-13,PROD_018,5,956.95
CUST_0098,ORD_10795,2026-04-13,PROD_012,3,1102.71
CUST_0104,ORD_10955,2026-04-13,PROD_031,4,1727.76
CUST_0011,ORD_11069,2026-04-13,PROD_018,5,956.95
CUST_0089,ORD_10026,2026-04-14,PROD_048,5,1342.8
CUST_0024,ORD_10264,2026-04-14,PROD_033,3,123.39
CUST_0187,ORD_10322,2026-04-14,PROD_006,4,920.44
CUST_0012,ORD_10481,2026-04-14,PROD_023,1,412.68
CUST_0184,ORD_10608,2026-04-14,PROD_025,1,114.19
CUST_0031,ORD_10700,2026-04-14,PROD_045,2,103.94
CUST_0074,ORD_11053,2026-04-14,PROD_001,5,1866.8
CUST_0026,ORD_11187,2026-04-14,PROD_009,3,1437.09
CUST_0004,ORD_10007,2026-04-15,PROD_032,1,398.12
CUST_0099,ORD_10381,2026-04-15,PROD_016,2,858.22
CUST_0009,ORD_10494,2026-04-15,PROD_040,1,422.42
CUST_0146,ORD_10720,2026-04-15,PROD_024,5,705.95
CUST_0036,ORD_10801,2026-04-15,PROD_013,5,243.05
CUST_0078,ORD_10976,2026-04-15,PROD_043,1,64.82
CUST_0088,ORD_11324,2026-04-15,PROD_020,4,1086.92
CUST_0196,ORD_10045,2026-04-16,PROD_039,5,1293.8
CUST_0103,ORD_10186,2026-04-16,PROD_047,1,333.28
CUST_0104,ORD_10226,2026-04-16,PROD_019,1,353.89
CUST_0096,ORD_10466,2026-04-16,PROD_045,5,259.85
CUST_0069,ORD_10897,2026-04-16,PROD_039,1,258.76
CUST_0028,ORD_11034,2026-04-16,PROD_003,5,1496.7
CUST_0171,ORD_11052,2026-04-16,PROD_044,5,636.65
CUST_0191,ORD_11373,2026-04-16,PROD_024,1,141.19
CUST_0136,ORD_10116,2026-04-17,PROD_037,2,307.64
CUST_0059,ORD_10185,2026-04-17,PROD_022,4,1381.84
CUST_0012,ORD_10273,2026-04-17,PROD_024,2,282.38
CUST_0057,ORD_10503,2026-04-17,PROD_020,3,815.19
CUST_0081,ORD_10528,2026-04-17,PROD_003,5,1496.7
CUST_0128,ORD_10799,2026-04-17,PROD_036,4,1546.44
CUST_0043,ORD_10842,2026-04-17,PROD_032,4,1592.48
CUST_0036,ORD_11044,2026-04-17,PROD_039,5,1293.8
CUST_0081,ORD_11233,2026-04-17,PROD_023,5,2063.4
CUST_0094,ORD_11303,2026-04-17,PROD_017,2,292.42
CUST_0049,ORD_11310,2026-04-17,PROD_036,4,1546.44
CUST_0069,ORD_11315,2026-04-17,PROD_013,1,48.61
CUST_0172,ORD_11423,2026-04-17,PROD_028,3,1128.12
CUST_0001,ORD_10053,2026-04-18,PROD_029,5,1028.55
CUST_0167,ORD_10149,2026-04-18,PROD_008,2,353.44
CUST_0126,ORD_10155,2026-04-18,PROD_018,1,191.39
CUST_0041,ORD_10437,2026-04-18,PROD_042,4,1213.92
CUST_0092,ORD_10982,2026-04-18,PROD_019,2,707.78
CUST_0009,ORD_11476,2026-04-18,PROD_049,1,465.17
CUST_0176,ORD_10372,2026-04-19,PROD_020,4,1086.92
CUST_0041,ORD_10461,2026-04-19,PROD_044,5,636.65
CUST_0096,ORD_10551,2026-04-19,PROD_030,5,1298.35
CUST_0008,ORD_10784,2026-04-19,PROD_029,5,1028.55
CUST_0071,ORD_10890,2026-04-19,PROD_010,5,277.25
CUST_0027,ORD_11019,2026-04-19,PROD_027,1,139.79
CUST_0169,ORD_10204,2026-04-20,PROD_005,2,570.02
CUST_0112,ORD_10230,2026-04-20,PROD_034,1,498.1
CUST_0131,ORD_10398,2026-04-20,PROD_033,1,41.13
CUST_0109,ORD_10726,2026-04-20,PROD_006,5,1150.55
CUST_0156,ORD_10891,2026-04-20,PROD_003,4,1197.36
CUST_0131,ORD_11204,2026-04-20,PROD_022,5,1727.3
CUST_0094,ORD_11260,2026-04-20,PROD_018,4,765.56
CUST_0147,ORD_11399,2026-04-20,PROD_037,2,307.64
CUST_0006,ORD_10128,2026-04-21,PROD_018,1,191.39
CUST_0174,ORD_10141,2026-04-21,PROD_036,3,1159.83
CUST_0024,ORD_10142,2026-04-21,PROD_001,3,1120.08
CUST_0016,ORD_10159,2026-04-21,PROD_018,2,382.78
CUST_0019,ORD_10223,2026-04-21,PROD_048,1,268.56
CUST_0098,ORD_10427,2026-04-21,PROD_023,2,825.36
CUST_0193,ORD_10563,2026-04-21,PROD_005,3,855.03
CUST_0046,ORD_10599,2026-04-21,PROD_021,3,709.53
CUST_0092,ORD_10782,2026-04-21,PROD_033,1,41.13
CUST_0186,ORD_10794,2026-04-21,PROD_032,1,398.12
CUST_0181,ORD_10825,2026-04-21,PROD_038,1,11.59
CUST_0098,ORD_11106,2026-04-21,PROD_043,1,64.82
CUST_0089,ORD_11201,2026-04-21,PROD_048,2,537.12
CUST_0091,ORD_11218,2026-04-21,PROD_026,5,2217.45
CUST_0072,ORD_11248,2026-04-21,PROD_015,5,1670.1
CUST_0198,ORD_11291,2026-04-21,PROD_034,1,498.1
CUST_0168,ORD_10261,2026-04-22,PROD_009,5,2395.15
CUST_0138,ORD_10488,2026-04-22,PROD_034,2,996.2
CUST_0096,ORD_10619,2026-04-22,PROD_030,5,1298.35
CUST_0157,ORD_10641,2026-04-22,PROD_038,1,11.59
CUST_0064,ORD_10677,2026-04-22,PROD_032,2,796.24
CUST_0153,ORD_11112,2026-04-22,PROD_035,5,1716.7
CUST_0089,ORD_11251,2026-04-22,PROD_044,2,254.66
CUST_0173,ORD_11411,2026-04-22,PROD_029,5,1028.55
CUST_0073,ORD_10255,2026-04-23,PROD_027,3,419.37
CUST_0106,ORD_10585,2026-04-23,PROD_050,1,205.51
CUST_0083,ORD_10805,2026-04-23,PROD_018,2,382.78
CUST_0148,ORD_10812,2026-04-23,PROD_023,2,825.36
CUST_0023,ORD_10880,2026-04-23,PROD_036,4,1546.44
CUST_0027,ORD_11040,2026-04-23,PROD_043,5,324.1
CUST_0098,ORD_11062,2026-04-23,PROD_027,3,419.37
CUST_0022,ORD_11293,2026-04-23,PROD_020,2,543.46
CUST_0122,ORD_11333,2026-04-23,PROD_044,3,381.99
CUST_0147,ORD_11367,2026-04-23,PROD_043,4,259.28
CUST_0048,ORD_11474,2026-04-23,PROD_032,4,1592.48
CUST_0143,ORD_11487,2026-04-23,PROD_034,1,498.1
CUST_0147,ORD_10099,2026-04-24,PROD_015,4,1336.08
CUST_0051,ORD_10125,2026-04-24,PROD_031,1,431.94
CUST_0174,ORD_10258,2026-04-24,PROD_019,3,1061.67
CUST_0093,ORD_10333,2026-04-24,PROD_037,1,153.82
CUST_0067,ORD_10456,2026-04-24,PROD_016,4,1716.44
CUST_0084,ORD_10584,2026-04-24,PROD_001,3,1120.08
CUST_0151,ORD_10710,2026-04-24,PROD_023,4,1650.72
CUST_0094,ORD_10747,2026-04-24,PROD_010,2,110.9
CUST_0013,ORD_10841,2026-04-24,PROD_029,4,822.84
CUST_0068,ORD_10888,2026-04-24,PROD_042,4,1213.92
CUST_0027,ORD_10961,2026-04-24,PROD_033,5,205.65
CUST_0146,ORD_10015,2026-04-25,PROD_022,1,345.46
CUST_0181,ORD_10101,2026-04-25,PROD_025,2,228.38
CUST_0061,ORD_10126,2026-04-25,PROD_037,3,461.46
CUST_0162,ORD_10411,2026-04-25,PROD_010,2,110.9
CUST_0096,ORD_10485,2026-04-25,PROD_029,4,822.84
CUST_0059,ORD_10532,2026-04-25,PROD_037,2,307.64
CUST_0086,ORD_10595,2026-04-25,PROD_022,4,1381.84
CUST_0047,ORD_11001,2026-04-25,PROD_050,3,616.53
CUST_0021,ORD_11278,2026-04-25,PROD_040,3,1267.26
CUST_0003,ORD_11407,2026-04-25,PROD_004,3,167.73
CUST_0056,ORD_10206,2026-04-26,PROD_027,4,559.16
CUST_0034,ORD_10271,2026-04-26,PROD_010,2,110.9
CUST_0098,ORD_10554,2026-04-26,PROD_036,4,1546.44
CUST_0142,ORD_10572,2026-04-26,PROD_028,2,752.08
CUST_0084,ORD_10601,2026-04-26,PROD_018,4,765.56
CUST_0109,ORD_10919,2026-04-26,PROD_023,4,1650.72
CUST_0097,ORD_11153,2026-04-26,PROD_024,5,705.95
CUST_0002,ORD_11192,2026-04-26,PROD_042,2,606.96
CUST_0006,ORD_11349,2026-04-26,PROD_023,2,825.36
CUST_0164,ORD_10145,2026-04-27,PROD_007,2,763.64
CUST_0101,ORD_10396,2026-04-27,PROD_022,5,1727.3
CUST_0043,ORD_10737,2026-04-27,PROD_009,3,1437.09
CUST_0147,ORD_10751,2026-04-27,PROD_008,5,883.6
CUST_0069,ORD_10893,2026-04-27,PROD_002,3,235.11
CUST_0062,ORD_10908,2026-04-27,PROD_032,5,1990.6
CUST_0188,ORD_10957,2026-04-27,PROD_001,3,1120.08
CUST_0198,ORD_11087,2026-04-27,PROD_033,5,205.65
CUST_0177,ORD_10156,2026-04-28,PROD_014,4,1171.6
CUST_0176,ORD_10158,2026-04-28,PROD_035,3,1030.02
CUST_0178,ORD_10681,2026-04-28,PROD_030,4,1038.68
CUST_0003,ORD_10756,2026-04-28,PROD_013,3,145.83
CUST_0071,ORD_10906,2026-04-28,PROD_030,5,1298.35
CUST_0068,ORD_11147,2026-04-28,PROD_015,1,334.02
CUST_0046,ORD_11199,2026-04-28,PROD_036,5,1933.05
CUST_0068,ORD_10390,2026-04-29,PROD_049,4,1860.68
CUST_0088,ORD_11023,2026-04-29,PROD_004,2,111.82
CUST_0146,ORD_11126,2026-04-29,PROD_021,4,946.04
CUST_0088,ORD_11258,2026-04-29,PROD_012,4,1470.28
CUST_0068,ORD_11397,2026-04-29,PROD_038,2,23.18
CUST_0111,ORD_10008,2026-04-30,PROD_041,4,772.88
CUST_0168,ORD_10459,2026-04-30,PROD_045,2,103.94
CUST_0181,ORD_10470,2026-04-30,PROD_005,5,1425.05
CUST_0082,ORD_10577,2026-04-30,PROD_007,1,381.82
CUST_0024,ORD_10693,2026-04-30,PROD_017,1,146.21
CUST_0131,ORD_10742,2026-04-30,PROD_004,4,223.64
CUST_0067,ORD_11272,2026-04-30,PROD_024,5,705.95
CUST_0051,ORD_11337,2026-04-30,PROD_004,2,111.82
CUST_0163,ORD_11500,2026-04-30,PROD_006,5,1150.55
CUST_0183,ORD_10803,2026-05-01,PROD_031,5,2159.7
CUST_0136,ORD_10808,2026-05-01,PROD_050,5,1027.55
CUST_0189,ORD_10814,2026-05-01,PROD_038,1,11.59
CUST_0178,ORD_10829,2026-05-01,PROD_015,5,1670.1
CUST_0172,ORD_10935,2026-05-01,PROD_033,3,123.39
CUST_0141,ORD_11075,2026-05-01,PROD_005,3,855.03
CUST_0009,ORD_11296,2026-05-01,PROD_021,4,946.04
CUST_0016,ORD_11345,2026-05-01,PROD_042,2,606.96
CUST_0118,ORD_11396,2026-05-01,PROD_010,2,110.9
CUST_0106,ORD_10193,2026-05-02,PROD_043,4,259.28
CUST_0169,ORD_10613,2026-05-02,PROD_011,5,2126.35
CUST_0181,ORD_10815,2026-05-02,PROD_037,5,769.1
CUST_0057,ORD_10940,2026-05-02,PROD_015,3,1002.06
CUST_0054,ORD_10667,2026-05-03,PROD_046,5,2446.05
CUST_0146,ORD_10670,2026-05-03,PROD_035,3,1030.02
CUST_0142,ORD_10910,2026-05-03,PROD_023,2,825.36
CUST_0044,ORD_11426,2026-05-03,PROD_040,4,1689.68
CUST_0171,ORD_10345,2026-05-04,PROD_046,1,489.21
CUST_0188,ORD_10376,2026-05-04,PROD_026,2,886.98
CUST_0013,ORD_10506,2026-05-04,PROD_042,4,1213.92
CUST_0129,ORD_10567,2026-05-04,PROD_004,1,55.91
CUST_0022,ORD_10868,2026-05-04,PROD_035,4,1373.36
CUST_0058,ORD_10960,2026-05-04,PROD_020,2,543.46
CUST_0124,ORD_11009,2026-05-04,PROD_043,4,259.28
CUST_0091,ORD_11156,2026-05-04,PROD_032,4,1592.48
CUST_0166,ORD_11348,2026-05-04,PROD_029,2,411.42
CUST_0049,ORD_10933,2026-05-05,PROD_047,2,666.56
CUST_0186,ORD_11175,2026-05-05,PROD_030,5,1298.35
CUST_0173,ORD_11236,2026-05-05,PROD_005,5,1425.05
CUST_0192,ORD_10139,2026-05-06,PROD_008,4,706.88
CUST_0169,ORD_10367,2026-05-06,PROD_037,1,153.82
CUST_0058,ORD_11007,2026-05-06,PROD_034,5,2490.5
CUST_0194,ORD_11229,2026-05-06,PROD_050,4,822.04
CUST_0176,ORD_11344,2026-05-06,PROD_049,1,465.17
CUST_0034,ORD_11414,2026-05-06,PROD_006,4,920.44
CUST_0057,ORD_10232,2026-05-07,PROD_050,2,411.02
CUST_0189,ORD_10308,2026-05-07,PROD_009,1,479.03
CUST_0182,ORD_10838,2026-05-07,PROD_029,1,205.71
CUST_0152,ORD_10103,2026-05-08,PROD_007,4,1527.28
CUST_0017,ORD_10257,2026-05-08,PROD_007,5,1909.1
CUST_0097,ORD_10263,2026-05-08,PROD_009,5,2395.15
CUST_0106,ORD_10435,2026-05-08,PROD_046,4,1956.84
CUST_0193,ORD_10615,2026-05-08,PROD_028,1,376.04
CUST_0108,ORD_10941,2026-05-08,PROD_024,3,423.57
CUST_0117,ORD_11024,2026-05-08,PROD_036,5,1933.05
CUST_0107,ORD_11162,2026-05-08,PROD_047,1,333.28
CUST_0127,ORD_10016,2026-05-09,PROD_012,4,1470.28
CUST_0043,ORD_10473,2026-05-09,PROD_034,4,1992.4
CUST_0199,ORD_10570,2026-05-09,PROD_002,3,235.11
CUST_0094,ORD_10638,2026-05-09,PROD_013,4,194.44
CUST_0142,ORD_10881,2026-05-09,PROD_018,5,956.95
CUST_0164,ORD_10926,2026-05-09,PROD_018,3,574.17
CUST_0026,ORD_11255,2026-05-09,PROD_024,5,705.95
CUST_0141,ORD_11385,2026-05-09,PROD_024,4,564.76
CUST_0069,ORD_10013,2026-05-10,PROD_016,1,429.11
CUST_0111,ORD_10065,2026-05-10,PROD_039,3,776.28
